id,sqft,bedrooms,bathrooms,zip,city,neighbourhood,norm_property_type,norm_laundry,norm_parking,quality,rent
2597740,383.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,,,1.0,1579.0
3037605,383.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Off Street,0.11905408868992988,1579.0
2893398,383.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Off Street,0.10269923264013156,1579.0
2013072,287.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,None,Street,0.7851196687216119,1580.0
1712739,287.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,0.7851196687216119,1580.0
2720274,672.0,1.0,1.0,20016,Washington,Cathedral Heights,apartment,In Building,Garage,1.0,1580.0
1657026,287.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,0.6865521867514405,1580.0
1297120,287.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,None,0.695939565986695,1580.0
1629028,800.0,2.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.3772070176594264,1580.0
2148195,287.0,0.0,1.0,20008,Washington,Dupont Circle,apartment,On Site,Street,0.7663449102511032,1580.0
2066529,1025.0,1.0,1.0,20002,Washington,Near Northeast,apartment,In Unit,Carport,1.0,1580.0
1178436,287.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.695939565986695,1580.0
1259842,287.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,0.8132818064273751,1580.0
1896491,287.0,0.0,1.0,20008,Washington,Dupont Circle,apartment,In Unit,Street,0.6771648075161861,1580.0
1860805,525.0,1.0,1.0,20009,Washington,Columbia Heights,apartment,In Building,Street,1.0,1580.0
1319445,287.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,0.7147143244572037,1580.0
2108619,287.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,On Site,Street,0.7663449102511032,1580.0
1185292,480.0,0.0,1.0,20009,Washington,Northwest Washington,apartment,On Site,Garage,1.0,1580.0
3424765,533.0,1.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.05290408837176738,1580.0
3422944,450.0,1.0,1.0,20003,Washington,Capitol Hill,apartment,In Unit,Street,0.4126288626273213,1580.0
1604014,409.0,0.0,3.0,20002,Washington,Kingman Park,apartment,,,1.0,1580.0
1210448,287.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,0.7147143244572037,1580.0
1610457,287.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,On Site,Street,0.7241017036924583,1580.0
1157156,287.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,0.6865521867514405,1580.0
2385180,790.0,2.0,2.0,20024,Washington,Southwest Waterfront,apartment,,,0.17339680735212742,1582.0
981718,810.0,2.0,1.5,20024,Washington,Southwest Waterfront,apartment,,,0.16870311773450014,1582.0
2507529,454.0,0.0,1.0,20009,Washington,Northwest Washington,apartment,In Unit,None,0.5649546023645147,1584.0
1403520,680.0,1.0,1.0,20016,Washington,Northwest Washington,apartment,In Building,Street,0.3398036159422025,1585.0
2244728,800.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Unit,Off Street,1.0,1585.0
2878693,599.0,1.0,1.0,20008,Washington,Friendship Heights,apartment,,,1.0,1585.0
2319096,412.0,0.0,1.0,20009,Washington,Kalorama Heights,apartment,,,1.0,1585.0
1379964,560.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,1.0,1590.0
927076,615.0,1.0,1.0,20012,Washington,Takoma,apartment,In Unit,Off Street,1.0,1590.0
1292653,483.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Garage,0.31831672460339544,1590.0
1237483,560.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.05759777798939461,1590.0
1906879,225.0,1.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,,0.2996880813566805,1590.0
3037562,526.0,1.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.07167884684227624,1590.0
1786798,600.0,0.0,1.0,20005,Washington,Northwest Washington,apartment,In Building,None,0.8862531683362878,1590.0
2379584,630.0,2.0,1.0,20011,Washington,Pleasant Hill,apartment,In Building,Off Street,0.7690570431194015,1590.0
978239,800.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Building,Street,0.013665245129008416,1590.0
1719691,500.0,0.0,1.0,20009,Washington,Northwest Washington,apartment,In Building,Garage,0.08861816378724993,1590.0
1215658,489.0,0.0,1.0,20008,Washington,Cleveland Park,apartment,In Building,Garage,0.4565613954877073,1591.0
3133010,435.0,0.0,1.0,20005,Washington,Downtown,apartment,In Building,Garage,0.2875885692531278,1592.0
1295765,750.0,1.0,1.0,20002,Washington,Stanton Park,apartment,None,Off Street,0.5461798438940058,1595.0
1563280,450.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Building,Off Street,0.5180177061882425,1595.0
2067932,550.0,0.0,1.0,20037,Washington,Foggy Bottom,apartment,On Site,Garage,0.4474662467000406,1595.0
2146185,550.0,0.0,1.0,20037,Washington,Foggy Bottom,apartment,On Site,Garage,0.7569575310158486,1595.0
2395762,427.0,0.0,1.0,20036,Washington,Dupont Circle,apartment,On Site,Street,0.03273223404710502,1595.0
1541542,744.0,1.0,1.0,20007,Washington,Massachusetts Avenue Heights,apartment,In Building,Garage,0.32799633428623765,1595.0
1786881,700.0,1.0,1.0,20015,Washington,Friendship Heights,condominium,In Building,Street,1.0,1595.0
3319074,700.0,1.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Off Street,1.0,1595.0
2703857,482.0,2.0,2.0,20008,Washington,Woodley Park,apartment,In Building,Garage,1.0,1595.0
2318090,740.0,1.0,1.0,20007,Washington,Massachusetts Avenue Heights,apartment,On Site,Garage,1.0,1595.0
3024782,345.0,0.0,1.0,20036,Washington,Dupont Circle,apartment,On Site,Street,1.0,1595.0
1399894,533.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,0.05759777798939461,1595.0
1724098,500.0,0.0,1.0,20037,Washington,George Washington University,apartment,In Building,Off Street,0.5131779013468216,1595.0
2897504,750.0,1.0,1.0,20011,Washington,Petworth,apartment,In Building,,1.0,1595.0
3297503,365.0,0.0,1.0,20020,Washington,Fairlawn,apartment,In Building,Street,0.414756534600444,1595.0
3438661,475.0,0.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Building,Street,1.0,1595.0
2897345,482.0,2.0,2.0,20008,Washington,Woodley Park,apartment,In Building,Garage,1.0,1595.0
1373695,522.0,1.0,1.0,20002,Washington,Carver,condominium,In Unit,Street,1.0,1595.0
1802200,638.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,0.037133693217144485,1595.0
1508644,740.0,1.0,1.0,20007,Washington,Northwest Washington,apartment,In Building,Garage,0.43353129307095295,1595.0
2731794,450.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Building,Off Street,0.2952866221866409,1595.0
3309826,500.0,0.0,1.0,20003,Washington,Hill East,apartment,In Unit,Street,0.4827419764441417,1595.0
2386940,500.0,0.0,1.0,20005,Washington,Downtown,apartment,In Building,,0.6680696587285195,1595.0
1341380,533.0,0.0,1.0,20011,Washington,Lamond Riggs,apartment,In Unit,Garage,1.0,1595.0
1612998,550.0,0.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Street,1.0,1595.0
1181529,650.0,0.0,1.0,20008,Washington,Kalorama Heights,apartment,In Building,Street,1.0,1595.0
3292346,400.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,1.0,1597.0
2394458,850.0,2.0,1.0,20007,Washington,Glover Park,apartment,None,Street,0.7757322894863575,1598.0
3037365,850.0,2.0,1.0,20007,Washington,Glover Park,apartment,None,Street,0.7757322894863575,1598.0
2887466,393.0,0.0,1.0,20001,Washington,Petworth,apartment,On Site,,1.0,1598.0
901520,393.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,,1.0,1598.0
2783547,850.0,2.0,1.0,20007,Washington,Glover Park,apartment,None,Street,0.7757322894863575,1598.0
1612507,850.0,2.0,1.0,20007,Washington,Glover Park,apartment,None,Street,0.7992007375744935,1598.0
2604534,850.0,2.0,1.0,20007,Washington,Glover Park,apartment,None,Street,0.7757322894863575,1598.0
2041347,850.0,2.0,1.0,20007,Washington,Glover Park,apartment,None,Street,0.7992007375744935,1598.0
2709640,517.0,1.0,1.0,20009,Washington,Lanier Heights,apartment,In Building,,0.11663418626921936,1598.0
3426457,850.0,2.0,1.0,20007,Washington,Glover Park,apartment,None,Street,0.7757322894863575,1598.0
1835195,850.0,2.0,1.0,20007,Washington,Glover Park,apartment,None,Street,0.7757322894863575,1598.0
2513059,750.0,1.0,1.0,20011,Washington,Brightwood,apartment,In Building,Off Street,0.4288376034533257,1599.0
1380282,400.0,0.0,1.0,20005,Washington,Northwest Washington,apartment,In Building,Street,0.0018579634730434644,1599.0
1027028,535.0,0.0,1.0,20010,Washington,Mount Pleasant,apartment,,,1.0,1599.0
1076694,500.0,1.0,1.0,20008,Washington,Forest Hills,condominium,In Building,Garage,1.0,1599.0
1026899,535.0,0.0,1.0,20010,Washington,Petworth,apartment,None,Street,1.0,1599.0
1215579,320.0,0.0,1.0,20016,Washington,Tenleytown,apartment,In Unit,Garage,1.0,1599.0
2392323,750.0,1.0,1.0,20011,Washington,Brightwood,apartment,In Building,Off Street,0.19202545059884235,1599.0
980467,530.0,0.0,1.0,20010,Washington,Petworth,apartment,On Site,Off Street,1.0,1599.0
2454298,750.0,1.0,1.0,20011,Washington,Brightwood,apartment,In Building,Off Street,0.4710808100119705,1599.0
2887083,700.0,1.0,1.0,20011,Washington,Petworth,apartment,In Unit,Street,0.26001089244254,1599.0
1763643,464.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Garage,1.0,1599.0
2158653,535.0,0.0,1.0,20010,Washington,Mount Pleasant,apartment,On Site,Street,1.0,1599.0
927100,535.0,0.0,1.0,20010,Washington,Mount Pleasant,apartment,On Site,Street,1.0,1599.0
1461476,850.0,1.0,1.0,20007,Washington,Burleith/Hillandale,apartment,In Building,Garage,1.0,1599.0
901710,570.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Garage,1.0,1599.0
1057557,535.0,0.0,1.0,20010,Washington,Columbia Heights,apartment,None,Street,1.0,1599.0
1026758,500.0,0.0,1.0,20005,Washington,Northwest Washington,apartment,In Building,Street,1.0,1599.0
1602712,535.0,0.0,1.0,20010,Washington,Petworth,apartment,On Site,Street,1.0,1599.0
1108136,535.0,0.0,1.0,20010,Washington,Columbia Heights,apartment,None,Street,1.0,1599.0
1348296,430.0,1.0,1.0,20037,Washington,West End,apartment,,,1.0,1599.0
2246179,396.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.4988046020463524,1599.0
1797536,550.0,1.0,1.0,20007,Washington,Glover Park,apartment,In Building,Street,0.006843883538258392,1599.0
3558921,370.0,0.0,1.0,20005,Washington,Dupont Circle,apartment,In Building,Street,1.0,1599.0
2122152,535.0,0.0,1.0,20010,Washington,Petworth,apartment,On Site,Street,1.0,1599.0
3421908,420.0,0.0,1.0,20005,Washington,Dupont Circle,apartment,,,1.0,1599.0
1562514,396.0,0.0,1.0,20008,Washington,Friendship Heights,apartment,In Building,Garage,0.4988046020463524,1599.0
3286023,400.0,0.0,1.0,20005,Washington,Dupont Circle,apartment,In Building,Street,0.03471379079643394,1599.0
3023063,640.0,0.0,1.0,20005,Washington,Dupont Circle,apartment,In Building,Street,0.015939032325925088,1599.0
953484,535.0,0.0,1.0,20010,Washington,Mount Pleasant,apartment,On Site,Off Street,1.0,1599.0
1763673,525.0,0.0,1.0,20009,Washington,Northwest Washington,apartment,In Building,Garage,1.0,1600.0
1380083,464.0,0.0,1.0,20008,Washington,Woodley Park,apartment,In Building,Street,0.4360973107154572,1600.0
3289760,600.0,1.0,1.0,20011,Washington,Petworth,apartment,In Unit,Street,0.04879485964931556,1600.0
1512082,700.0,2.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,,0.13797496238423254,1600.0
1180400,640.0,1.0,1.0,20004,Washington,Penn Quarter,apartment,In Unit,Street,1.0,1600.0
1297579,800.0,1.0,1.0,20011,Washington,16th Street Heights,apartment,In Building,Street,1.0,1600.0
2235849,845.0,2.0,1.0,20002,Washington,Kingman Park,apartment,In Unit,Off Street,0.7287953933100854,1600.0
2596854,440.0,0.0,1.0,20007,Washington,Cathedral Heights,apartment,In Building,Street,0.006697768314464569,1600.0
2703324,540.0,1.0,1.0,20017,Washington,Edgewood,apartment,,,1.0,1600.0
1104534,550.0,0.0,1.0,20018,Washington,Brookland,apartment,In Building,Off Street,0.08407058939341659,1600.0
1835164,700.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,None,1.0,1600.0
925393,550.0,1.0,1.0,20002,Washington,Near Northeast,apartment,In Unit,Carport,0.19217156582263625,1600.0
1297210,525.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Garage,1.0,1600.0
2449407,568.0,2.0,1.0,20002,Washington,Stanton Park,house,None,Off Street,0.0,1600.0
1870587,500.0,1.0,1.0,20015,Washington,Chevy Chase,apartment,In Building,Street,1.0,1600.0
1431021,450.0,0.0,1.0,20009,Washington,Lanier Heights,apartment,On Site,Street,0.6750371355430634,1600.0
1870219,750.0,1.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Street,0.31875507027477695,1600.0
3023561,600.0,1.0,1.0,20011,Washington,Petworth,apartment,In Unit,Street,1.0,1600.0
2114049,320.0,0.0,1.0,20009,Washington,Dupont Circle,condominium,In Building,Street,1.0,1600.0
1641931,750.0,1.0,1.0,20002,Washington,Trinidad,apartment,None,Off Street,0.5695021767583481,1600.0
1401544,487.0,0.0,1.0,20009,Washington,Columbia Heights,condominium,In Building,Street,1.0,1600.0
1374584,487.0,0.0,1.0,20009,Washington,Columbia Heights,apartment,In Building,Street,1.0,1600.0
1614172,700.0,0.0,1.0,20010,Washington,Mount Pleasant,apartment,In Unit,Street,0.3749332304625097,1600.0
1317213,650.0,1.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Off Street,1.0,1600.0
1260369,500.0,0.0,1.0,20006,Washington,Northwest Washington,apartment,In Building,None,0.2038327322548073,1600.0
1711113,950.0,2.0,1.0,20019,Washington,Deanwood,apartment,,,0.6518609179025151,1600.0
3427010,790.0,1.0,1.0,20002,Washington,Trinidad,apartment,In Unit,Street,1.0,1600.0
1346953,550.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Building,Off Street,0.0,1600.0
3304656,551.0,1.0,1.0,20001,Washington,Le Droit Park,other,In Unit,Street,1.0,1600.0
1267030,711.0,1.0,1.0,20007,Washington,Glover Park,condominium,In Building,None,0.7100206348395767,1600.0
1106097,700.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Street,1.0,1600.0
3033084,500.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,1.0,1600.0
1463862,650.0,2.0,1.0,20009,Washington,Cardozo/Shaw,apartment,In Building,Street,0.00867932506379354,1600.0
2511498,568.0,2.0,1.0,20002,Washington,Stanton Park,house,In Building,Off Street,0.0,1600.0
1233657,600.0,1.0,1.0,20001,Washington,Logan Circle/Shaw,apartment,In Unit,Street,0.5367924646587514,1600.0
1855520,555.0,1.0,1.0,20011,Washington,Manor Park,apartment,In Unit,Off Street,1.0,1600.0
1348570,711.0,1.0,1.0,20007,Washington,Glover Park,condominium,In Building,None,0.7100206348395767,1600.0
3296444,575.0,1.0,1.0,20015,Washington,Friendship Heights,condominium,In Building,Street,1.0,1600.0
1859183,700.0,2.0,1.0,20010,Washington,Columbia Heights,apartment,None,,0.6818584971338134,1600.0
2877265,750.0,1.0,1.0,20002,Washington,Near Northeast,other,,Street,0.006551653090670691,1600.0
1078104,700.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Street,1.0,1600.0
2113293,510.0,0.0,1.0,20016,Washington,McLean Gardens,condominium,In Unit,Street,1.0,1600.0
1000835,825.0,2.0,1.0,20019,Washington,Deanwood,apartment,In Unit,Off Street,1.0,1600.0
1265375,600.0,0.0,1.0,20008,Washington,Northwest Washington,apartment,In Unit,Street,0.6724711178985588,1600.0
1057210,450.0,1.0,1.0,20001,Washington,Columbia Heights,apartment,In Unit,Street,0.4076429425621063,1600.0
1292671,590.0,1.0,1.0,20012,Washington,Takoma,apartment,In Building,,0.14208419110668435,1600.0
1381881,477.0,0.0,1.0,20006,Washington,Foggy Bottom,condominium,In Building,None,0.20397884747860112,1600.0
2882811,430.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,0.4733545972088871,1600.0
2199899,568.0,2.0,1.0,20002,Washington,Stanton Park,house,In Building,Off Street,0.0,1600.0
2146220,400.0,1.0,1.0,20005,Washington,Northwest Washington,apartment,In Building,Street,1.0,1600.0
2894014,400.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,Street,1.0,1600.0
3286377,600.0,1.0,1.0,20003,Washington,Hill East,apartment,In Building,Street,1.0,1600.0
1576944,500.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,None,1.0,1600.0
1266901,400.0,1.0,1.0,20037,Washington,West End,apartment,In Building,Street,0.4523060515414617,1600.0
1512014,500.0,1.0,1.0,20001,Washington,Chinatown,apartment,In Unit,Street,0.07695699735507881,1600.0
2726990,900.0,2.0,1.0,20020,Washington,Skyland,condominium,In Unit,Street,0.0,1600.0
3554724,741.0,1.0,1.0,20016,Washington,Cathedral Heights,apartment,In Building,Garage,0.4900016837062733,1600.0
2218799,433.0,1.0,1.0,20008,Washington,Cleveland Park,apartment,On Site,,0.3563045872157947,1600.0
1802486,650.0,1.0,1.0,20010,Washington,Columbia Heights,apartment,,,0.046521072452398886,1600.0
1831488,500.0,1.0,1.0,20002,Washington,Stanton Park,apartment,On Site,Street,0.4241439138356984,1600.0
1234667,450.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.5251312982265804,1600.0
1024717,520.0,1.0,1.0,20036,Washington,Dupont Circle,condominium,In Building,Street,0.1802181689428774,1600.0
2198856,625.0,0.0,1.0,20008,Washington,Woodley Park,apartment,In Unit,Street,1.0,1600.0
1432553,880.0,1.0,1.0,20011,Washington,Petworth,apartment,None,Off Street,0.4523060515414617,1600.0
1056706,410.0,1.0,1.0,20003,Washington,Capitol Hill,apartment,In Unit,Street,1.0,1600.0
1718442,650.0,1.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.4992429477177338,1600.0
2017357,555.0,1.0,1.0,20011,Washington,Manor Park,condominium,In Unit,Off Street,0.5460337286702122,1600.0
2391336,390.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Unit,Street,0.480468189247225,1600.0
1661649,450.0,0.0,1.0,20036,Washington,Dupont Circle,apartment,In Building,Street,0.5157439189913259,1600.0
1350240,1300.0,2.0,1.0,20019,Washington,Deanwood,other,In Unit,Street,1.0,1600.0
1235881,550.0,0.0,1.0,20007,Washington,Georgetown,apartment,,,1.0,1600.0
2202055,500.0,0.0,1.0,20009,Washington,Adams Morgan,apartment,In Building,None,1.0,1600.0
1107843,685.0,1.0,1.0,20002,Washington,Stanton Park,apartment,In Unit,Street,0.17097690493141687,1600.0
1433450,1000.0,1.0,1.0,20001,Washington,Bloomingdale,apartment,In Building,Street,1.0,1600.0
3313337,688.0,1.0,1.0,20010,Washington,Columbia Heights,apartment,In Unit,Street,1.0,1600.0
3293317,900.0,2.0,1.0,20011,Washington,Petworth,apartment,In Building,Off Street,1.0,1600.0
1786972,358.0,0.0,1.0,20024,Washington,Southwest Waterfront,apartment,In Unit,Garage,1.0,1600.0
1185164,568.0,2.0,1.0,20002,Washington,Stanton Park,house,In Building,Off Street,0.0,1600.0
1462843,600.0,1.0,1.0,20011,Washington,Crestwood,apartment,In Building,Street,1.0,1600.0
2783543,750.0,1.0,1.0,20002,Washington,Kingman Park,apartment,In Unit,Street,0.2294288523160662,1600.0
1782212,740.0,1.0,1.0,20007,Washington,Northwest Washington,apartment,On Site,Garage,0.4827419764441417,1600.0
1428165,700.0,1.0,1.0,20001,Washington,Cardozo/Shaw,apartment,In Unit,None,0.3728055584893868,1600.0
